1.000018	0.000002	0.000000	
0.916683	0.083327	0.000000	
0.833348	0.166662	0.000000	
0.750013	0.249997	0.000000	
0.666678	0.333332	0.000000	
0.583343	0.416667	0.000000	
0.500008	0.500002	0.000000	
0.416673	0.583337	0.000000	
0.333338	0.666672	0.000000	
0.250003	0.750007	0.000000	
0.166668	0.833342	0.000000	
0.083333	0.916677	0.000000	
0.000008	1.000012	0.000000	
0.916687	0.000000	0.083323	
0.620742	0.175134	0.204124	
0.561566	0.234310	0.204124	
0.502391	0.293485	0.204124	
0.443216	0.352660	0.204124	
0.384041	0.411835	0.204124	
0.324866	0.471010	0.204124	
0.265690	0.530185	0.204124	
0.206515	0.589361	0.204124	
0.147340	0.648536	0.204124	
0.088165	0.707711	0.204124	
0.000000	0.916718	0.083292	
0.833352	0.000000	0.166658	
0.546295	0.182574	0.271131	
0.459252	0.252073	0.288675	
0.406421	0.304904	0.288675	
0.353590	0.357735	0.288675	
0.300759	0.410566	0.288675	
0.247927	0.463397	0.288675	
0.195096	0.516229	0.288675	
0.142265	0.569060	0.288675	
0.089434	0.621891	0.288675	
0.000000	0.833377	0.166633	
0.750016	0.000000	0.249994	
0.489078	0.182574	0.328348	
0.393731	0.258199	0.348070	
0.334315	0.312132	0.353553	
0.285499	0.360948	0.353553	
0.236684	0.409763	0.353553	
0.187868	0.458579	0.353553	
0.139052	0.507394	0.353553	
0.090237	0.556210	0.353553	
0.000000	0.750035	0.249975	
0.666681	0.000000	0.333329	
0.431860	0.182574	0.385565	
0.343088	0.258199	0.398713	
0.276852	0.316228	0.406920	
0.228452	0.363299	0.408248	
0.182577	0.409175	0.408248	
0.136701	0.455051	0.408248	
0.090825	0.500927	0.408248	
0.000000	0.666693	0.333317	
0.583345	0.000000	0.416665	
0.374643	0.182574	0.442783	
0.292444	0.258199	0.449357	
0.230312	0.316228	0.453460	
0.178416	0.365148	0.456435	
0.134852	0.408713	0.456435	
0.091287	0.452277	0.456435	
0.000000	0.583352	0.416658	
0.500010	0.000000	0.500000	
0.317426	0.182574	0.500000	
0.241801	0.258199	0.500000	
0.183772	0.316228	0.500000	
0.134852	0.365148	0.500000	
0.091287	0.408713	0.500000	
0.000000	0.500010	0.500000	
0.416675	0.000000	0.583335	
0.260208	0.182574	0.557217	
0.191158	0.258199	0.550643	
0.137232	0.316228	0.546540	
0.091287	0.365148	0.543565	
0.000000	0.416668	0.583342	
0.333339	0.000000	0.666671	
0.202991	0.182574	0.614435	
0.140515	0.258199	0.601287	
0.090692	0.316228	0.593080	
0.000000	0.333327	0.666683	
0.250004	0.000000	0.750006	
0.145774	0.182574	0.671652	
0.089871	0.258199	0.651930	
0.000000	0.249985	0.750025	
0.166668	0.000000	0.833342	
0.088557	0.182574	0.728869	
0.000000	0.166643	0.833367	
0.083333	0.000000	0.916677	
-0.000000	0.083302	0.916708	
0.000008	-0.000000	1.000013	
0.100000	0.400000	0.500000	
