1.000010	0.000000	
0.839782	0.160218	
0.801575	0.198425	
0.775131	0.224869	
0.754257	0.245743	
0.736741	0.263259	
0.721507	0.278493	
0.707941	0.292059	
0.695656	0.304344	
0.684392	0.315608	
0.673963	0.326037	
0.664232	0.335768	
0.655096	0.344904	
0.646471	0.353529	
0.638294	0.361706	
0.630512	0.369488	
0.623080	0.376920	
0.615963	0.384037	
0.609130	0.390870	
0.602554	0.397446	
0.596214	0.403786	
0.590089	0.409911	
0.584163	0.415837	
0.578420	0.421580	
0.572847	0.427153	
0.567433	0.432567	
0.562166	0.437834	
0.557038	0.442962	
0.552039	0.447961	
0.547163	0.452837	
0.542401	0.457599	
0.537748	0.462252	
0.533197	0.466803	
0.528744	0.471256	
0.524383	0.475617	
0.520110	0.479890	
0.515920	0.484080	
0.511811	0.488189	
0.507777	0.492223	
0.503816	0.496184	
0.499925	0.500075	
0.496100	0.503900	
0.492339	0.507661	
0.488640	0.511360	
0.485000	0.515000	
0.481416	0.518584	
0.477887	0.522113	
0.474411	0.525589	
0.470986	0.529014	
0.467609	0.532391	
0.464280	0.535720	
0.460997	0.539003	
0.457758	0.542242	
0.454561	0.545439	
0.451407	0.548593	
0.448278	0.551722	
0.445110	0.554890	
0.441890	0.558110	
0.438616	0.561384	
0.435287	0.564713	
0.431900	0.568100	
0.428452	0.571548	
0.424941	0.575059	
0.421364	0.578636	
0.417717	0.582283	
0.413998	0.586002	
0.410202	0.589798	
0.406325	0.593675	
0.402364	0.597636	
0.398314	0.601686	
0.394169	0.605831	
0.389924	0.610076	
0.385573	0.614427	
0.381109	0.618891	
0.376525	0.623475	
0.371812	0.628188	
0.366961	0.633039	
0.361962	0.638038	
0.356804	0.643196	
0.351473	0.648527	
0.345954	0.654046	
0.340230	0.659770	
0.334282	0.665718	
0.328087	0.671913	
0.321619	0.678381	
0.314844	0.685156	
0.307727	0.692273	
0.300220	0.699780	
0.292267	0.707733	
0.283797	0.716203	
0.274719	0.725281	
0.264914	0.735086	
0.254221	0.745779	
0.242412	0.757588	
0.229152	0.770848	
0.213905	0.786095	
0.195736	0.804264	
0.172718	0.827282	
0.139461	0.860539	
0.000000	1.000010	
0.450000	0.550000	
