1.000014	0.000000	0.000006	
0.916700	0.083310	0.000000	
0.833363	0.166647	-0.000000	
0.750026	0.249984	-0.000000	
0.666690	0.333320	0.000000	
0.583353	0.416657	0.000000	
0.500016	0.499994	0.000000	
0.416679	0.583331	-0.000000	
0.333342	0.666668	-0.000000	
0.250005	0.750005	-0.000000	
0.166668	0.833342	-0.000000	
0.083331	0.916679	-0.000000	
0.000004	1.000016	0.000000	
0.916679	0.000000	0.083331	
0.357842	0.456934	0.185224	
0.295164	0.510867	0.193969	
0.260040	0.542263	0.197697	
0.240242	0.562061	0.197697	
0.220444	0.581859	0.197697	
0.200646	0.601657	0.197697	
0.180848	0.621455	0.197697	
0.161050	0.641252	0.197697	
0.141252	0.661050	0.197697	
0.121455	0.680848	0.197697	
0.000000	0.916688	0.083322	
0.833344	-0.000000	0.166666	
0.331115	0.456934	0.211952	
0.273295	0.510867	0.215838	
0.236652	0.545321	0.218027	
0.209315	0.571167	0.219519	
0.187313	0.592055	0.220632	
0.170237	0.608731	0.221032	
0.154860	0.624107	0.221032	
0.139484	0.639484	0.221032	
0.123618	0.656002	0.220380	
0.000000	0.833348	0.166662	
0.750010	0.000000	0.250000	
0.304388	0.456934	0.238679	
0.251426	0.510867	0.237707	
0.217519	0.545321	0.237160	
0.192046	0.571167	0.236787	
0.171436	0.592055	0.236509	
0.154023	0.609688	0.236289	
0.138886	0.625005	0.236109	
0.123618	0.639810	0.236572	
0.000000	0.750009	0.250001	
0.666675	0.000000	0.333335	
0.277660	0.456934	0.265406	
0.229557	0.510867	0.259576	
0.198386	0.545321	0.256293	
0.174778	0.571167	0.254055	
0.155560	0.592055	0.252385	
0.139245	0.609688	0.251068	
0.123618	0.623618	0.252763	
0.000000	0.666669	0.333341	
0.583340	-0.000000	0.416670	
0.250933	0.456934	0.292133	
0.207688	0.510867	0.281445	
0.179253	0.545321	0.275426	
0.157509	0.571167	0.271324	
0.139684	0.592055	0.268261	
0.123618	0.607427	0.268955	
0.000000	0.583330	0.416680	
0.500006	0.000000	0.500004	
0.224206	0.456934	0.318861	
0.185819	0.510867	0.303314	
0.160120	0.545321	0.294559	
0.140241	0.571167	0.288592	
0.123618	0.591235	0.285147	
0.000000	0.499990	0.500020	
0.416671	0.000000	0.583339	
0.197479	0.456934	0.345588	
0.163950	0.510867	0.325183	
0.140987	0.545321	0.313692	
0.122972	0.571167	0.305861	
0.000000	0.416650	0.583360	
0.333336	0.000000	0.666674	
0.170751	0.456934	0.372315	
0.142081	0.510867	0.347052	
0.121853	0.545321	0.332825	
0.000000	0.333311	0.666699	
0.250002	0.000000	0.750008	
0.144024	0.456934	0.399042	
0.120212	0.510867	0.368921	
0.000000	0.249971	0.750039	
0.166667	0.000000	0.833343	
0.117297	0.456934	0.425769	
0.000000	0.166632	0.833378	
0.083333	0.000000	0.916677	
0.000000	0.083292	0.916718	
0.000008	0.000000	1.000012	
0.133333	0.633333	0.233333	
