0.600000	0.320002	0.080002	
0.583333	0.336667	0.080002	
0.566667	0.353333	0.080002	
0.550000	0.370000	0.080002	
0.533333	0.386667	0.080002	
0.516667	0.403333	0.080002	
0.500000	0.420000	0.080002	
0.483333	0.436667	0.080002	
0.466667	0.453333	0.080002	
0.450000	0.470000	0.080002	
0.433333	0.486667	0.080002	
0.416667	0.503333	0.080002	
0.400002	0.520000	0.080002	
0.583333	0.320002	0.096667	
0.570726	0.332810	0.096464	
0.541804	0.360983	0.097213	
0.523826	0.378556	0.097617	
0.510574	0.391541	0.097885	
0.500000	0.402115	0.097885	
0.489426	0.412688	0.097885	
0.476789	0.425532	0.097679	
0.460977	0.441624	0.097398	
0.439578	0.463443	0.096979	
0.405271	0.498518	0.096211	
0.400002	0.503333	0.096667	
0.566667	0.320002	0.113333	
0.553045	0.332810	0.114145	
0.527869	0.360983	0.111148	
0.511913	0.378556	0.109531	
0.500000	0.391541	0.108459	
0.489426	0.402115	0.108459	
0.476789	0.413927	0.109284	
0.460977	0.428617	0.110406	
0.439578	0.448338	0.112084	
0.405271	0.479573	0.115157	
0.400002	0.486667	0.113333	
0.550000	0.320002	0.130000	
0.535363	0.332810	0.131827	
0.513935	0.360983	0.125082	
0.500000	0.378556	0.121444	
0.489426	0.391541	0.119033	
0.476789	0.402321	0.120890	
0.460977	0.415609	0.123414	
0.439578	0.433232	0.127190	
0.405271	0.460627	0.134103	
0.400002	0.470000	0.130000	
0.533333	0.320002	0.146667	
0.517682	0.332810	0.149508	
0.500000	0.360983	0.139017	
0.488087	0.378556	0.133357	
0.476789	0.390716	0.132495	
0.460977	0.402602	0.136421	
0.439578	0.418127	0.142295	
0.405271	0.441681	0.153048	
0.400002	0.453333	0.146667	
0.516667	0.320002	0.163333	
0.500000	0.332810	0.167190	
0.486065	0.360983	0.152952	
0.476174	0.378556	0.145270	
0.460977	0.389594	0.149429	
0.439578	0.403021	0.157401	
0.405271	0.422735	0.171994	
0.400002	0.436667	0.163333	
0.500000	0.320002	0.180000	
0.482318	0.332810	0.184872	
0.472131	0.360983	0.166886	
0.460977	0.376586	0.162436	
0.439578	0.387916	0.172507	
0.405271	0.403789	0.190940	
0.400002	0.420000	0.180000	
0.483333	0.320002	0.196667	
0.464637	0.332810	0.202553	
0.458196	0.360983	0.180821	
0.439578	0.372810	0.187612	
0.405271	0.384843	0.209886	
0.400002	0.403333	0.196667	
0.466667	0.320002	0.213333	
0.446955	0.332810	0.220235	
0.439578	0.357705	0.202718	
0.405271	0.365897	0.228832	
0.400002	0.386667	0.213333	
0.450000	0.320002	0.230000	
0.429274	0.332810	0.237916	
0.405271	0.346952	0.247778	
0.400002	0.370000	0.230000	
0.433333	0.320002	0.246667	
0.405271	0.328006	0.266723	
0.400002	0.353333	0.246667	
0.416667	0.320002	0.263333	
0.400002	0.336667	0.263333	
0.400002	0.320002	0.280000	
0.500000	0.400000	0.100000	
